test/success_rate,0.9875
test/success_rate,0.9875
test/mean_Q,-1.1077815
test/mean_Q,-1.1077815
test/mean_Q,-1.1077815
test/mean_Q,-1.1077815
test/episode,480.0
test/episode,480.0
test/episode,480.0
test/episode,480.0
test/reward,-14.5
test/reward,-14.5
test/reward,-14.5
test/reward,-14.5
test/steps,24000.0
test/steps,24000.0
test/steps,24000.0
test/steps,24000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.093941
test/mean_Q,-1.093941
test/mean_Q,-1.093941
test/mean_Q,-1.093941
test/episode,500.0
test/episode,500.0
test/episode,500.0
test/episode,500.0
test/reward,-16.25
test/reward,-16.25
test/reward,-16.25
test/reward,-16.25
test/steps,25000.0
test/steps,25000.0
test/steps,25000.0
test/steps,25000.0
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/mean_Q,-1.1320584
test/mean_Q,-1.1320584
test/mean_Q,-1.1320584
test/mean_Q,-1.1320584
test/episode,520.0
test/episode,520.0
test/episode,520.0
test/episode,520.0
test/reward,-28.5
test/reward,-28.5
test/reward,-28.5
test/reward,-28.5
test/steps,26000.0
test/steps,26000.0
test/steps,26000.0
test/steps,26000.0
test/success_rate,0.95
test/success_rate,0.95
test/success_rate,0.95
test/success_rate,0.95
test/mean_Q,-1.4460467
test/mean_Q,-1.4460467
test/mean_Q,-1.4460467
test/mean_Q,-1.4460467
test/episode,540.0
test/episode,540.0
test/episode,540.0
test/episode,540.0
test/reward,-26.75
test/reward,-26.75
test/reward,-26.75
test/reward,-26.75
test/steps,27000.0
test/steps,27000.0
test/steps,27000.0
test/steps,27000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.022402
test/mean_Q,-1.022402
test/mean_Q,-1.022402
test/mean_Q,-1.022402
test/episode,560.0
test/episode,560.0
test/episode,560.0
test/episode,560.0
test/reward,-23.25
test/reward,-23.25
test/reward,-23.25
test/reward,-23.25
test/steps,28000.0
test/steps,28000.0
test/steps,28000.0
test/steps,28000.0
test/success_rate,0.925
test/success_rate,0.925
test/success_rate,0.925
test/success_rate,0.925
test/mean_Q,-1.5096395
test/mean_Q,-1.5096395
test/mean_Q,-1.5096395
test/mean_Q,-1.5096395
test/episode,580.0
test/episode,580.0
test/episode,580.0
test/episode,580.0
test/reward,-34.0
test/reward,-34.0
test/reward,-34.0
test/reward,-34.0
test/steps,29000.0
test/steps,29000.0
test/steps,29000.0
test/steps,29000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.3898427
test/mean_Q,-1.3898427
test/mean_Q,-1.3898427
test/mean_Q,-1.3898427
test/episode,600.0
test/episode,600.0
test/episode,600.0
test/episode,600.0
test/reward,-18.75
test/reward,-18.75
test/reward,-18.75
test/reward,-18.75
test/steps,30000.0
test/steps,30000.0
test/steps,30000.0
test/steps,30000.0
test/success_rate,0.0875
test/success_rate,0.0875
test/success_rate,0.0875
test/success_rate,0.0875
test/mean_Q,-9.284082
test/mean_Q,-9.284082
test/mean_Q,-9.284082
test/mean_Q,-9.284082
test/episode,20.0
test/episode,20.0
test/episode,20.0
test/episode,20.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/steps,1000.0
test/steps,1000.0
test/steps,1000.0
test/steps,1000.0
test/success_rate,0.025
test/success_rate,0.025
test/success_rate,0.025
test/success_rate,0.025
test/mean_Q,-12.466548
test/mean_Q,-12.466548
test/mean_Q,-12.466548
test/mean_Q,-12.466548
test/episode,40.0
test/episode,40.0
test/episode,40.0
test/episode,40.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/steps,2000.0
test/steps,2000.0
test/steps,2000.0
test/steps,2000.0
test/success_rate,0.05
test/success_rate,0.05
test/success_rate,0.05
test/success_rate,0.05
test/mean_Q,-11.390907
test/mean_Q,-11.390907
test/mean_Q,-11.390907
test/mean_Q,-11.390907
test/episode,60.0
test/episode,60.0
test/episode,60.0
test/episode,60.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/steps,3000.0
test/steps,3000.0
test/steps,3000.0
test/steps,3000.0
test/success_rate,0.0625
test/success_rate,0.0625
test/success_rate,0.0625
test/success_rate,0.0625
test/mean_Q,-11.702563
test/mean_Q,-11.702563
test/mean_Q,-11.702563
test/mean_Q,-11.702563
test/episode,80.0
test/episode,80.0
test/episode,80.0
test/episode,80.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/steps,4000.0
test/steps,4000.0
test/steps,4000.0
test/steps,4000.0
test/success_rate,0.075
test/success_rate,0.075
test/success_rate,0.075
test/success_rate,0.075
test/mean_Q,-10.923134
test/mean_Q,-10.923134
test/mean_Q,-10.923134
test/mean_Q,-10.923134
test/episode,100.0
test/episode,100.0
test/episode,100.0
test/episode,100.0
test/reward,-81.0
test/reward,-81.0
test/reward,-81.0
test/reward,-81.0
test/steps,5000.0
test/steps,5000.0
test/steps,5000.0
test/steps,5000.0
test/success_rate,0.3
test/success_rate,0.3
test/success_rate,0.3
test/success_rate,0.3
test/mean_Q,-7.2650146
test/mean_Q,-7.2650146
test/mean_Q,-7.2650146
test/mean_Q,-7.2650146
test/episode,120.0
test/episode,120.0
test/episode,120.0
test/episode,120.0
test/reward,-78.75
test/reward,-78.75
test/reward,-78.75
test/reward,-78.75
test/steps,6000.0
test/steps,6000.0
test/steps,6000.0
test/steps,6000.0
test/success_rate,0.7875000000000001
test/success_rate,0.7875000000000001
test/success_rate,0.7875000000000001
test/success_rate,0.7875000000000001
test/mean_Q,-3.1147704
test/mean_Q,-3.1147704
test/mean_Q,-3.1147704
test/mean_Q,-3.1147704
test/episode,140.0
test/episode,140.0
test/episode,140.0
test/episode,140.0
test/reward,-29.75
test/reward,-29.75
test/reward,-29.75
test/reward,-29.75
test/steps,7000.0
test/steps,7000.0
test/steps,7000.0
test/steps,7000.0
test/success_rate,0.8500000000000001
test/success_rate,0.8500000000000001
test/success_rate,0.8500000000000001
test/success_rate,0.8500000000000001
test/mean_Q,-2.4414606
test/mean_Q,-2.4414606
test/mean_Q,-2.4414606
test/mean_Q,-2.4414606
test/episode,160.0
test/episode,160.0
test/episode,160.0
test/episode,160.0
test/reward,-39.0
test/reward,-39.0
test/reward,-39.0
test/reward,-39.0
test/steps,8000.0
test/steps,8000.0
test/steps,8000.0
test/steps,8000.0
test/success_rate,0.925
test/success_rate,0.925
test/success_rate,0.925
test/success_rate,0.925
test/mean_Q,-1.8903692
test/mean_Q,-1.8903692
test/mean_Q,-1.8903692
test/mean_Q,-1.8903692
test/episode,180.0
test/episode,180.0
test/episode,180.0
test/episode,180.0
test/reward,-34.25
test/reward,-34.25
test/reward,-34.25
test/reward,-34.25
test/steps,9000.0
test/steps,9000.0
test/steps,9000.0
test/steps,9000.0
test/success_rate,0.825
test/success_rate,0.825
test/success_rate,0.825
test/success_rate,0.825
test/mean_Q,-2.1730058
test/mean_Q,-2.1730058
test/mean_Q,-2.1730058
test/mean_Q,-2.1730058
test/episode,200.0
test/episode,200.0
test/episode,200.0
test/episode,200.0
test/reward,-41.25
test/reward,-41.25
test/reward,-41.25
test/reward,-41.25
test/steps,10000.0
test/steps,10000.0
test/steps,10000.0
test/steps,10000.0
test/success_rate,0.925
test/success_rate,0.925
test/success_rate,0.925
test/success_rate,0.925
test/mean_Q,-1.6237907
test/mean_Q,-1.6237907
test/mean_Q,-1.6237907
test/mean_Q,-1.6237907
test/episode,220.0
test/episode,220.0
test/episode,220.0
test/episode,220.0
test/reward,-28.75
test/reward,-28.75
test/reward,-28.75
test/reward,-28.75
test/steps,11000.0
test/steps,11000.0
test/steps,11000.0
test/steps,11000.0
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/mean_Q,-1.093012
test/mean_Q,-1.093012
test/mean_Q,-1.093012
test/mean_Q,-1.093012
test/episode,240.0
test/episode,240.0
test/episode,240.0
test/episode,240.0
test/reward,-21.75
test/reward,-21.75
test/reward,-21.75
test/reward,-21.75
test/steps,12000.0
test/steps,12000.0
test/steps,12000.0
test/steps,12000.0
test/success_rate,0.9625
test/success_rate,0.9625
test/success_rate,0.9625
test/success_rate,0.9625
test/mean_Q,-1.5526552
test/mean_Q,-1.5526552
test/mean_Q,-1.5526552
test/mean_Q,-1.5526552
test/episode,260.0
test/episode,260.0
test/episode,260.0
test/episode,260.0
test/reward,-24.5
test/reward,-24.5
test/reward,-24.5
test/reward,-24.5
test/steps,13000.0
test/steps,13000.0
test/steps,13000.0
test/steps,13000.0
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/mean_Q,-1.2586505
test/mean_Q,-1.2586505
test/mean_Q,-1.2586505
test/mean_Q,-1.2586505
test/episode,280.0
test/episode,280.0
test/episode,280.0
test/episode,280.0
test/reward,-26.75
test/reward,-26.75
test/reward,-26.75
test/reward,-26.75
test/steps,14000.0
test/steps,14000.0
test/steps,14000.0
test/steps,14000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.2067499
test/mean_Q,-1.2067499
test/mean_Q,-1.2067499
test/mean_Q,-1.2067499
test/episode,300.0
test/episode,300.0
test/episode,300.0
test/episode,300.0
test/reward,-19.75
test/reward,-19.75
test/reward,-19.75
test/reward,-19.75
test/steps,15000.0
test/steps,15000.0
test/steps,15000.0
test/steps,15000.0
test/success_rate,0.9624999999999999
test/success_rate,0.9624999999999999
test/success_rate,0.9624999999999999
test/success_rate,0.9624999999999999
test/mean_Q,-1.3958386
test/mean_Q,-1.3958386
test/mean_Q,-1.3958386
test/mean_Q,-1.3958386
test/episode,320.0
test/episode,320.0
test/episode,320.0
test/episode,320.0
test/reward,-22.25
test/reward,-22.25
test/reward,-22.25
test/reward,-22.25
test/steps,16000.0
test/steps,16000.0
test/steps,16000.0
test/steps,16000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.0409777
test/mean_Q,-1.0409777
test/mean_Q,-1.0409777
test/mean_Q,-1.0409777
test/episode,340.0
test/episode,340.0
test/episode,340.0
test/episode,340.0
test/reward,-19.0
test/reward,-19.0
test/reward,-19.0
test/reward,-19.0
test/steps,17000.0
test/steps,17000.0
test/steps,17000.0
test/steps,17000.0
test/success_rate,0.95
test/success_rate,0.95
test/success_rate,0.95
test/success_rate,0.95
test/mean_Q,-1.3326936
test/mean_Q,-1.3326936
test/mean_Q,-1.3326936
test/mean_Q,-1.3326936
test/episode,360.0
test/episode,360.0
test/episode,360.0
test/episode,360.0
test/reward,-25.75
test/reward,-25.75
test/reward,-25.75
test/reward,-25.75
test/steps,18000.0
test/steps,18000.0
test/steps,18000.0
test/steps,18000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-0.99429977
test/mean_Q,-0.99429977
test/mean_Q,-0.99429977
test/mean_Q,-0.99429977
test/episode,380.0
test/episode,380.0
test/episode,380.0
test/episode,380.0
test/reward,-20.0
test/reward,-20.0
test/reward,-20.0
test/reward,-20.0
test/steps,19000.0
test/steps,19000.0
test/steps,19000.0
test/steps,19000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.153259
test/mean_Q,-1.153259
test/mean_Q,-1.153259
test/mean_Q,-1.153259
test/episode,400.0
test/episode,400.0
test/episode,400.0
test/episode,400.0
test/reward,-23.5
test/reward,-23.5
test/reward,-23.5
test/reward,-23.5
test/steps,20000.0
test/steps,20000.0
test/steps,20000.0
test/steps,20000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.1041133
test/mean_Q,-1.1041133
test/mean_Q,-1.1041133
test/mean_Q,-1.1041133
test/episode,420.0
test/episode,420.0
test/episode,420.0
test/episode,420.0
test/reward,-26.0
test/reward,-26.0
test/reward,-26.0
test/reward,-26.0
test/steps,21000.0
test/steps,21000.0
test/steps,21000.0
test/steps,21000.0
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/mean_Q,-1.1249213
test/mean_Q,-1.1249213
test/mean_Q,-1.1249213
test/mean_Q,-1.1249213
test/episode,440.0
test/episode,440.0
test/episode,440.0
test/episode,440.0
test/reward,-20.5
test/reward,-20.5
test/reward,-20.5
test/reward,-20.5
test/steps,22000.0
test/steps,22000.0
test/steps,22000.0
test/steps,22000.0
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/mean_Q,-1.2985785
test/mean_Q,-1.2985785
test/mean_Q,-1.2985785
test/mean_Q,-1.2985785
test/episode,460.0
test/episode,460.0
test/episode,460.0
test/episode,460.0
test/reward,-22.5
test/reward,-22.5
test/reward,-22.5
test/reward,-22.5
test/steps,23000.0
test/steps,23000.0
test/steps,23000.0
test/steps,23000.0
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/mean_Q,-1.1077815
test/mean_Q,-1.1077815
test/mean_Q,-1.1077815
test/mean_Q,-1.1077815
test/episode,480.0
test/episode,480.0
test/episode,480.0
test/episode,480.0
test/reward,-14.5
test/reward,-14.5
test/reward,-14.5
test/reward,-14.5
test/steps,24000.0
test/steps,24000.0
test/steps,24000.0
test/steps,24000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.093941
test/mean_Q,-1.093941
test/mean_Q,-1.093941
test/mean_Q,-1.093941
test/episode,500.0
test/episode,500.0
test/episode,500.0
test/episode,500.0
test/reward,-16.25
test/reward,-16.25
test/reward,-16.25
test/reward,-16.25
test/steps,25000.0
test/steps,25000.0
test/steps,25000.0
test/steps,25000.0
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/success_rate,0.9875
test/mean_Q,-1.1320584
test/mean_Q,-1.1320584
test/mean_Q,-1.1320584
test/mean_Q,-1.1320584
test/episode,520.0
test/episode,520.0
test/episode,520.0
test/episode,520.0
test/reward,-28.5
test/reward,-28.5
test/reward,-28.5
test/reward,-28.5
test/steps,26000.0
test/steps,26000.0
test/steps,26000.0
test/steps,26000.0
test/success_rate,0.95
test/success_rate,0.95
test/success_rate,0.95
test/success_rate,0.95
test/mean_Q,-1.4460467
test/mean_Q,-1.4460467
test/mean_Q,-1.4460467
test/mean_Q,-1.4460467
test/episode,540.0
test/episode,540.0
test/episode,540.0
test/episode,540.0
test/reward,-26.75
test/reward,-26.75
test/reward,-26.75
test/reward,-26.75
test/steps,27000.0
test/steps,27000.0
test/steps,27000.0
test/steps,27000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.022402
test/mean_Q,-1.022402
test/mean_Q,-1.022402
test/mean_Q,-1.022402
test/episode,560.0
test/episode,560.0
test/episode,560.0
test/episode,560.0
test/reward,-23.25
test/reward,-23.25
test/reward,-23.25
test/reward,-23.25
test/steps,28000.0
test/steps,28000.0
test/steps,28000.0
test/steps,28000.0
test/success_rate,0.925
test/success_rate,0.925
test/success_rate,0.925
test/success_rate,0.925
test/mean_Q,-1.5096395
test/mean_Q,-1.5096395
test/mean_Q,-1.5096395
test/mean_Q,-1.5096395
test/episode,580.0
test/episode,580.0
test/episode,580.0
test/episode,580.0
test/reward,-34.0
test/reward,-34.0
test/reward,-34.0
test/reward,-34.0
test/steps,29000.0
test/steps,29000.0
test/steps,29000.0
test/steps,29000.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/success_rate,1.0
test/mean_Q,-1.3898427
test/mean_Q,-1.3898427
test/mean_Q,-1.3898427
test/mean_Q,-1.3898427
test/episode,600.0
test/episode,600.0
test/episode,600.0
test/episode,600.0
test/reward,-18.75
test/reward,-18.75
test/reward,-18.75
test/reward,-18.75
test/steps,30000.0
test/steps,30000.0
test/steps,30000.0
test/steps,30000.0
test/success_rate,0.0875
test/success_rate,0.0875
test/success_rate,0.0875
test/success_rate,0.0875
test/mean_Q,-9.284082
test/mean_Q,-9.284082
test/mean_Q,-9.284082
test/mean_Q,-9.284082
test/episode,20.0
test/episode,20.0
test/episode,20.0
test/episode,20.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/steps,1000.0
test/steps,1000.0
test/steps,1000.0
test/steps,1000.0
test/success_rate,0.025
test/success_rate,0.025
test/success_rate,0.025
test/success_rate,0.025
test/mean_Q,-12.466548
test/mean_Q,-12.466548
test/mean_Q,-12.466548
test/mean_Q,-12.466548
test/episode,40.0
test/episode,40.0
test/episode,40.0
test/episode,40.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/steps,2000.0
test/steps,2000.0
test/steps,2000.0
test/steps,2000.0
test/success_rate,0.05
test/success_rate,0.05
test/success_rate,0.05
test/success_rate,0.05
test/mean_Q,-11.390907
test/mean_Q,-11.390907
test/mean_Q,-11.390907
test/mean_Q,-11.390907
test/episode,60.0
test/episode,60.0
test/episode,60.0
test/episode,60.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/reward,-100.0
test/steps,3000.0
test/steps,3000.0
test/steps,3000.0
test/steps,3000.0
test/success_rate,0.0625
test/success_rate,0.0625
test/success_rate,0.0625
test/success_rate,0.0625
test/mean_Q,-11.702563
test/mean_Q,-11.702563
test/mean_Q,-11.702563
test/mean_Q,-11.702563
test/episode,80.0
